income,rent,family_size,marital_status,special_conditions,lat,lon,need_score
856.7,645.45,7,Single,1,24.729725391109895,46.71612708498383,100.0
4554.11,3485.04,1,Widowed,0,24.81021906789139,46.71935834239541,35.61
8226.41,3622.27,9,Widowed,1,24.86044819256167,46.71801819071927,82.61
2335.48,1173.15,6,Widowed,0,24.785334236287596,46.78462954159365,70.09
1394.31,785.05,5,Married,1,24.70318171335335,46.64995955940096,87.52
19583.16,14958.52,2,Divorced,0,24.697817184271496,46.80112920517136,40.55
17482.11,6575.41,6,Married,1,24.74650709270538,46.86590996428341,65.04
18222.42,5853.25,9,Married,1,24.74588762006713,46.747227565159854,77.85
14963.74,10446.51,10,Married,1,24.851205497628396,46.838304644407955,97.92
7563.42,2662.96,1,Single,1,24.87717517883182,46.79841831152966,39.08
1989.88,921.63,3,Divorced,0,24.825303126290574,46.76762634746006,53.53
7607.06,3726.19,4,Widowed,1,24.81301805380833,46.71044071418357,59.59
3291.26,1780.19,3,Divorced,0,24.733190055828885,46.73783127712945,36.64
2170.41,1685.26,8,Married,0,24.765590768873754,46.71533859753364,91.06
15137.31,8852.44,3,Married,1,24.808919372372838,46.785765260428526,58.39
5692.27,3747.69,7,Widowed,0,24.778520344314593,46.81187650405276,61.34
19138.13,10139.17,5,Widowed,0,24.717015544293325,46.72831702703601,46.19
12701.13,4421.54,10,Divorced,1,24.73825888396986,46.644673169146344,83.92
666.63,298.46,8,Divorced,0,24.769965965707865,46.731912624580836,77.91
3177.79,443.5,8,Widowed,0,24.849772487162106,46.76954058422774,45.58
19524.67,7095.0,4,Married,0,24.72289065878354,46.83070462831671,34.54
5718.52,3006.97,10,Widowed,0,24.835151684776267,46.76710488517343,71.03
8553.64,6712.88,1,Widowed,0,24.762775795057507,46.690028038163824,36.39
8878.77,1596.95,9,Married,1,24.75548966119645,46.79243743098521,72.19
4686.78,397.0,4,Widowed,1,24.86832931529673,46.81516217641361,43.39
3075.11,1338.27,1,Married,1,24.74965752891069,46.68201912833555,42.41
10767.85,5012.96,7,Single,1,24.78114431234556,46.64957803172186,73.62
10684.16,4800.97,3,Divorced,0,24.79025838570924,46.73061987068507,32.97
1636.27,1083.18,9,Married,1,24.75079817490659,46.65826484663666,100.0
4636.42,1137.02,8,Single,0,24.799780005328486,46.7113649580169,49.81
6080.3,1346.32,2,Widowed,1,24.715604158214486,46.594386889335915,38.86
8920.12,4817.43,8,Divorced,0,24.77272425474747,46.82661257983349,61.6
14294.45,2791.31,2,Married,1,24.857162960727393,46.715145187170684,37.81
15609.4,12461.73,5,Divorced,1,24.743989396981913,46.76143871280375,76.93
3716.38,1727.1,2,Divorced,1,24.724180728040587,46.753089594990975,48.59
17825.53,11688.63,4,Divorced,1,24.812404013919235,46.799346661194214,66.23
4911.23,617.73,9,Single,1,24.769092296176,46.72781631249115,70.03
8892.02,246.75,5,Single,1,24.730200870662173,46.696655982298005,46.11
8284.74,1994.75,2,Divorced,0,24.762776055404924,46.75636827534081,19.63
4511.68,3033.21,1,Married,1,24.819779231311664,46.69784105246598,51.89
12586.62,8215.81,7,Single,0,24.848734428447976,46.72444381994787,61.11
16587.95,9375.14,5,Divorced,1,24.773031635282578,46.700639416042605,67.61
6490.9,3464.09,8,Widowed,1,24.652887986986354,46.78220226981805,81.35
8909.85,3796.9,4,Married,1,24.810942194854622,46.72393362214409,57.05
11283.77,4852.12,2,Single,1,24.777449535861244,46.7637969608852,47.2
9808.48,3566.83,9,Divorced,1,24.695972707155672,46.711547366132685,79.55
5723.9,2030.39,2,Married,1,24.813813233981094,46.675285528841535,44.19
4784.5,721.79,1,Divorced,0,24.788777896608334,46.67017090976883,11.03
5895.7,1230.07,3,Married,0,24.797421499121675,46.73621792588513,23.35
3834.13,1712.53,7,Married,0,24.693343409204726,46.796236967722855,52.87
11312.13,4481.23,9,Single,1,24.737370421160097,46.69748737814928,80.85
9384.75,5783.43,6,Married,0,24.78412845986155,46.795431867471436,54.65
10546.47,4365.38,5,Married,1,24.72330890905108,46.7410839924924,61.56
17947.75,5628.65,7,Widowed,0,24.79554082501653,46.77265528036315,47.54
15651.47,6170.5,8,Single,0,24.78292207776386,46.71964860804583,55.77
4298.79,2012.24,6,Single,1,24.732720488967566,46.74230719415232,68.72
8878.83,1243.08,9,Married,1,24.72049304940072,46.59193247582527,70.6
11476.32,1423.81,6,Divorced,1,24.795927990207883,46.78319674205431,54.96
15243.88,8580.98,9,Married,0,24.655953378222907,46.6875134647645,67.52
3553.21,1245.03,4,Divorced,0,24.80505771305026,46.84087477348559,34.02
8180.84,1584.01,10,Single,1,24.77513968538377,46.70159985293854,77.74
6783.15,5075.41,2,Married,1,24.76495517794476,46.80674382095741,59.93
15814.21,3335.87,2,Married,1,24.741801791043773,46.698040399667484,38.44
15118.22,5195.13,2,Single,0,24.7499628238909,46.69033356958706,23.75
17102.35,11585.61,10,Married,0,24.78023351579974,46.81923392292348,77.1
19152.95,11681.91,3,Married,1,24.7902539636558,46.72538232489369,59.4
7519.78,5835.72,3,Single,1,24.759509436554225,46.65984045956517,66.04
4137.49,1122.33,9,Married,0,24.818255488857357,46.73410814014936,55.85
9226.2,541.51,1,Married,0,24.76507600432047,46.897655378392244,7.35
8767.86,5275.38,5,Single,0,24.789037645418286,46.70041044749524,49.07
6498.31,3195.01,8,Widowed,1,24.752782120189725,46.795422285459836,79.67
6720.22,3853.8,2,Married,1,24.77976352052689,46.66608610108413,52.94
6723.52,3050.75,1,Widowed,0,24.82006144672876,46.70459279572305,23.15
4069.13,861.13,1,Widowed,1,24.86776488881088,46.79200240328573,33.47
6612.88,2952.08,4,Single,1,24.751733905217062,46.802050818086755,57.86
9682.38,5274.37,1,Single,1,24.777492775526373,46.78063868375611,46.79
4787.69,2091.63,2,Married,1,24.798336640864726,46.69568216725045,47.48
15274.39,10870.04,5,Divorced,0,24.74192250838413,46.78949804087906,53.47
18255.71,11701.43,9,Divorced,1,24.757361233394672,46.7178175768379,90.64
17701.76,3286.18,2,Widowed,0,24.726343871032533,46.75917995327967,17.43
13052.94,5746.86,3,Married,0,24.87722624596216,46.68462335428728,32.61
11805.23,8160.93,4,Single,1,24.775310972833637,46.80861102777077,67.65
6112.31,2659.04,6,Married,0,24.770117930437713,46.76061858981249,47.4
10812.89,3924.24,3,Divorced,1,24.720980323592656,46.75941535486038,49.52
8615.78,1169.66,10,Divorced,1,24.764742786749775,46.787286499783995,75.43
19333.35,2654.69,6,Single,1,24.833469302578237,46.86747818210093,55.49
9978.17,3769.14,3,Widowed,1,24.80308165866068,46.75428981582911,50.11
4661.14,1776.73,5,Divorced,1,24.783819215078868,46.720341685359465,60.25
3927.98,424.61,3,Married,0,24.791024192173087,46.72322992949305,19.32
12211.97,1154.92,1,Single,0,24.78252304881348,46.8038798767804,8.78
14381.24,3429.44,6,Widowed,0,24.723772871736017,46.79499392805645,39.54
2044.78,1428.06,10,Widowed,1,24.839955753366993,46.732096573650445,100.0
1856.22,1234.45,7,Widowed,1,24.66800725504957,46.707608900645276,100.0
19453.11,13906.92,8,Married,0,24.838949727328057,46.736856596885055,68.6
7508.91,2179.06,1,Single,1,24.724134888385255,46.71276125393859,36.61
1064.25,403.63,5,Divorced,1,24.81613100132523,46.765336678410065,80.17
7663.83,1031.99,10,Single,1,24.762153395041516,46.719658779409265,75.39
2042.8,952.77,4,Widowed,1,24.75451209254781,46.69187949077507,78.66
1953.05,1133.75,2,Married,1,24.854868784473474,46.72188397653943,73.22
7982.63,3883.19,4,Divorced,1,24.834957926041277,46.81406580259612,59.46
9746.26,4663.63,1,Single,1,24.8240155449074,46.7164189843641,44.14
7854.23,5008.21,4,Widowed,0,24.79428650451683,46.73679021968045,45.51
8497.9,5865.51,1,Divorced,0,24.728914906963496,46.75421796408608,32.61
14920.55,9630.92,7,Married,0,24.71514801044201,46.79738396942308,60.82
8728.5,1027.6,10,Divorced,0,24.75086913513508,46.74805798279364,54.71
14166.8,2036.0,8,Divorced,0,24.788264393577307,46.725054751314794,45.75
15485.53,2839.79,2,Widowed,1,24.803434690073765,46.71425481716887,37.34
16428.4,10393.67,7,Single,0,24.817664864872864,46.67070101598766,60.31
4068.99,1661.66,6,Single,1,24.78041897897732,46.834946449952916,66.33
1232.08,621.76,10,Divorced,0,24.72408343376972,46.70411275147376,90.19
19385.81,12678.53,5,Single,0,24.799795392482945,46.74697908909698,51.16
13468.39,580.81,4,Widowed,1,24.79163150496368,46.762459356507385,41.72
7206.29,3918.05,3,Widowed,0,24.80583607342809,46.79348499209781,36.75
8297.6,1163.55,2,Married,0,24.794590932846425,46.72593711726907,15.61
9496.17,2075.54,1,Single,0,24.807728685060138,46.83299409674476,13.74
3263.52,2068.89,6,Married,0,24.767468312680872,46.689273534766464,55.36
10107.7,6393.73,10,Married,0,24.829454033464348,46.73198094180232,75.3
1097.01,644.71,6,Married,0,24.665466522699298,46.78037108385752,73.51
4777.74,1186.13,8,Widowed,0,24.747333590702304,46.73347333588479,49.93
9332.06,1939.23,10,Divorced,1,24.79069901652845,46.74752498398895,78.31
11805.26,7260.3,6,Widowed,1,24.809572590856952,46.71622568147151,74.6
15360.69,4248.76,1,Widowed,1,24.799755289908806,46.7250226661208,36.06
6596.85,2428.01,10,Single,1,24.811040524044376,46.768768374200654,84.72
1067.36,734.4,5,Divorced,0,24.727328064897772,46.79229910580875,72.52
13809.45,4432.15,7,Divorced,0,24.747301827744298,46.778402889914055,47.84
12145.41,1399.44,9,Single,0,24.792464365670067,46.82990918383975,49.61
18339.97,13020.02,1,Married,1,24.76292670088141,46.72053416019409,53.4
7774.72,1815.53,10,Widowed,0,24.773129019705614,46.72284101085829,59.34
18935.94,13366.37,9,Widowed,1,24.814097095097104,46.65718446957817,93.23
7189.46,234.25,1,Single,0,24.721415879042684,46.68460985392104,6.3
3505.17,1615.31,1,Widowed,1,24.82161537959868,46.8235306686291,43.43
8468.85,440.61,3,Single,0,24.768877539073127,46.7295589138405,17.08
13228.61,3010.27,7,Divorced,0,24.77760260815566,46.796093915130406,44.1
19328.04,719.28,3,Single,0,24.727732343290473,46.749918449136736,16.49
15749.31,4723.4,5,Widowed,1,24.822859881489123,46.763054708496995,57.0
5836.59,3045.35,10,Single,1,24.783579080829938,46.78805230462836,90.87
9451.56,5978.35,2,Widowed,1,24.638938385350038,46.77189376597654,55.3
13235.24,2169.07,1,Married,0,24.74139621584363,46.646468355157175,11.56
9014.23,3273.01,8,Divorced,1,24.79966012997625,46.806682927258144,74.52
13937.19,257.04,7,Single,0,24.767227574268617,46.785643727360146,35.74
15551.05,11198.76,10,Married,0,24.854713912899435,46.8037457226792,78.81
14702.3,6185.91,1,Married,1,24.85609822646857,46.775106374553594,41.83
17030.34,8340.18,7,Divorced,1,24.77787168194508,46.65790170940514,74.59
1150.28,253.49,10,Single,1,24.761796875593504,46.69583767023419,98.81
13978.31,4872.8,2,Widowed,1,24.88264713587489,46.729205709378384,43.94
9660.09,5948.35,1,Widowed,0,24.780260240339224,46.76557426880202,29.63
3528.99,1355.09,1,Single,0,24.776280122318624,46.822752552021534,20.36
14435.48,2758.35,9,Divorced,0,24.74296753191328,46.747730372761865,52.64
10817.1,5568.18,4,Divorced,0,24.7369764707151,46.67199887443896,40.59
15514.42,10371.4,5,Widowed,1,24.743511545454737,46.73614816014758,71.74
11924.98,1914.46,10,Single,0,24.75263488877414,46.70337895100631,56.42
2702.54,581.58,10,Married,0,24.70378412681641,46.73384472136856,78.61
7553.46,4656.74,4,Divorced,1,24.69886398129845,46.77600279818448,64.66
19504.26,11041.92,7,Married,0,24.778221987646727,46.66512242502675,57.65
19522.9,3534.13,7,Single,0,24.758639546147506,46.70039217972047,42.24
2742.35,753.31,8,Divorced,1,24.79005872552096,46.80502252230116,90.99
4610.86,934.75,3,Married,0,24.680341376517713,46.74375130395737,23.11
19398.92,1938.63,1,Widowed,0,24.766093360221667,46.771567003822526,9.0
5272.22,3211.89,6,Single,0,24.784759831411886,46.70040153341306,54.37
9417.17,6470.1,2,Single,1,24.75814730321667,46.698198707159825,57.48
11089.13,2462.71,3,Single,1,24.82790035692993,46.7390655824336,43.88
1861.79,1435.15,1,Widowed,1,24.86915953428765,46.73496695930927,75.83
7388.28,3486.47,6,Married,0,24.738679661654476,46.66231428036936,48.88
10421.23,6658.91,10,Widowed,1,24.683943016187204,46.65879320284972,95.56
9205.67,3585.66,2,Married,1,24.787456332550576,46.763436251161494,45.58
19437.11,1666.67,5,Married,1,24.695040464898394,46.782751915703805,48.43
17454.54,287.49,3,Divorced,1,24.74994694741583,46.74533965059928,35.66
10227.46,6529.54,8,Married,0,24.854711031412773,46.782841965793274,65.54
19160.87,992.32,6,Single,1,24.760673467604708,46.693440388729236,52.07
6936.84,3097.4,2,Widowed,1,24.666509229933535,46.70204233403788,47.86
13385.28,10130.01,5,Single,0,24.763543488058616,46.68864102364244,55.27
18115.12,8389.74,4,Married,1,24.767537151645385,46.74184259414794,58.53
16633.73,3939.32,9,Widowed,0,24.762857200909597,46.705499870958825,54.47
16368.67,8677.83,10,Widowed,0,24.782532733598337,46.76009703247847,71.21
8563.63,652.48,3,Single,1,24.71958004612786,46.808546618987315,38.05
15119.58,11404.56,2,Divorced,1,24.769170593385788,46.73894248114724,60.17
3762.48,2986.45,9,Widowed,1,24.80951072116283,46.74966080656318,96.75
5068.29,1299.47,6,Divorced,0,24.821756831695662,46.75235620826009,40.26
19777.39,12739.3,2,Married,0,24.743478131267977,46.7560751762603,35.77
16541.14,1782.23,9,Married,0,24.716913689633966,46.743427985288825,49.31
5021.48,206.05,1,Widowed,0,24.77243850046778,46.72759415713637,6.64
4558.49,1864.5,9,Divorced,0,24.767673124428054,46.64390754772512,61.36
8246.04,4235.85,6,Widowed,1,24.746663754612953,46.742642245057056,70.55
19856.07,14037.92,1,Widowed,0,24.78209281959987,46.686616242953704,33.28
15258.15,1329.88,6,Divorced,0,24.837385392043235,46.69469125758928,33.49
19505.35,10821.08,2,Married,0,24.822572860026337,46.759359718093584,32.19
2521.67,1772.42,8,Widowed,0,24.74178863450781,46.826765544630476,88.12
14015.7,10951.71,3,Single,1,24.714418158412176,46.7839577086805,66.26
5163.19,4025.8,7,Divorced,1,24.82412911590215,46.704468989546164,86.19
6918.17,1779.3,9,Divorced,1,24.843723265003216,46.72549767427005,75.29
17189.86,8821.1,2,Widowed,1,24.788534681463993,46.75101609193856,50.53
5684.5,1367.26,8,Widowed,1,24.767384562926473,46.778540413657986,69.62
2762.03,1871.06,9,Married,0,24.81377443602761,46.65057340133809,92.1
2742.21,1611.0,1,Single,0,24.83931701214391,46.654875400598215,48.5
15420.78,3686.18,1,Divorced,0,24.825727310217083,46.79433525684138,14.56
14810.99,4262.82,6,Widowed,0,24.71955167848924,46.71745928560227,41.51
14862.11,2984.12,6,Married,1,24.718814766575704,46.72725394848556,58.03
12940.86,4341.61,2,Widowed,0,24.758698285790715,46.776983026613465,23.42
16027.93,12366.23,2,Widowed,1,24.83961543730598,46.8077841905395,60.86
12355.57,3786.62,1,Divorced,0,24.745991598671086,46.72753890631277,17.26
2294.97,373.38,4,Divorced,1,24.689928090388953,46.69770649667519,66.51
6818.57,2616.28,5,Single,1,24.822342581654873,46.81877914117741,60.35
16026.07,991.15,3,Married,0,24.712382556406006,46.708376787042354,17.47
15727.17,3093.99,1,Single,1,24.772779712152055,46.75200805794098,32.87
1053.25,330.96,4,Single,0,24.733619824003917,46.75920305222321,52.57
3513.82,1009.62,5,Divorced,0,24.750408032646455,46.737277386456086,36.49
10192.91,5273.92,1,Widowed,0,24.801414212400186,46.73832111349055,25.7
10501.35,2650.92,4,Widowed,1,24.752280705473673,46.73251950980371,50.1
13105.81,3059.21,5,Divorced,1,24.769681852039735,46.71949944850589,54.34
4663.05,3050.81,8,Single,1,24.761160196866644,46.81793235852523,86.17
19027.65,4108.98,3,Widowed,0,24.802145972397064,46.72322598409854,23.64
7670.72,3058.19,3,Single,1,24.808947720225536,46.7213090255122,50.95
18760.06,7444.77,5,Married,0,24.832756231879333,46.756482109609905,40.87
14419.49,8150.08,8,Divorced,1,24.768734892799788,46.76038584629051,82.61
13170.69,6128.6,7,Divorced,0,24.695556192396577,46.68166162655451,53.61
6341.6,1183.08,1,Widowed,1,24.71440374968005,46.745147154738184,32.46
19338.17,10613.38,6,Married,0,24.860725749974254,46.84956500730963,51.95
7004.23,3528.36,6,Widowed,0,24.806002555072038,46.76304222374722,50.15
14400.62,1654.86,10,Widowed,1,24.684047113292365,46.7108663100133,74.6
12020.07,784.41,2,Divorced,0,24.73471081240459,46.706957620087444,12.61
18966.9,6179.86,3,Single,0,24.76569280907076,46.71439547111515,28.03
2061.81,1580.24,10,Married,1,24.67513500948121,46.77539551280588,100.0
7907.83,737.46,6,Single,0,24.72046284871301,46.74996234320556,33.73
9121.8,2643.55,5,Married,1,24.877804133487498,46.69203077042068,56.59
19306.27,5170.35,10,Divorced,0,24.647585623862685,46.723699788905996,60.71
5369.01,3173.28,5,Married,1,24.82914798174993,46.83591737271103,68.64
19252.37,13113.44,2,Widowed,1,24.712622520277378,46.76283496116183,57.25
16891.84,9081.19,7,Married,0,24.750834477160996,46.732702582284794,56.5
18872.48,7889.06,10,Married,0,24.906317167350853,46.66285148358024,66.72
5419.59,1028.8,7,Married,1,24.78678698307473,46.76138465858827,62.59
1295.0,406.58,5,Married,0,24.82838931624697,46.74289915767354,57.56
15694.7,2892.36,3,Divorced,0,24.789502526975205,46.71841757162891,22.37
8583.82,5086.49,5,Widowed,0,24.787556347062257,46.72084038622513,48.7
2836.31,1712.89,6,Widowed,0,24.805178594492805,46.71951948319782,74.16
4134.96,284.81,9,Widowed,0,24.79295501969511,46.73653685931575,47.76
14701.19,2261.75,8,Divorced,1,24.83040251253861,46.73543031382057,66.15
9926.26,1083.63,8,Divorced,1,24.685448376589658,46.8010960750357,64.37
8005.9,432.36,2,Widowed,1,24.72881338495687,46.705311683067556,32.16
13558.54,10521.33,3,Single,0,24.744316935297825,46.80672190465854,46.04
11984.72,6185.77,9,Divorced,1,24.667316289301066,46.894887426683,85.65
6003.31,3080.02,3,Divorced,1,24.826902840453304,46.749161945706454,55.52
4367.78,798.54,7,Single,0,24.771355299969187,46.752277703742884,42.31
6594.52,203.84,9,Single,1,24.80015612141897,46.7702607792975,66.24
18564.56,3908.5,3,Married,1,24.801880223300174,46.74247903406276,43.42
2174.37,1440.3,4,Widowed,0,24.764233078984635,46.73043633581732,66.5
1047.51,341.63,6,Single,1,24.764354585982367,46.79468850484335,83.05
7491.28,2641.06,4,Single,0,24.803777836114044,46.59098056826679,34.1
2137.97,238.45,7,Widowed,1,24.80689503882649,46.74773680973594,79.46
19780.85,4572.08,7,Married,1,24.773164562177705,46.71857407734556,64.25
17610.02,6672.52,3,Widowed,1,24.830305635999302,46.78537632310614,50.16
3440.16,1983.71,7,Widowed,1,24.73545611660882,46.75835261435623,78.07
15700.56,2253.54,4,Widowed,0,24.725517163272936,46.66901909176055,25.74
9719.95,6588.92,4,Married,1,24.742764138770504,46.78111967361914,67.12
14623.45,5461.17,10,Widowed,0,24.821756252268806,46.76365427100487,64.94
14912.19,3832.59,10,Divorced,1,24.8103547893424,46.76380891435575,80.28
10622.01,3429.05,3,Widowed,1,24.742025920238852,46.7595961272337,47.91
11112.57,2216.67,9,Married,0,24.814120476261383,46.77571456649068,52.98
4808.38,3366.86,3,Single,1,24.833545668573734,46.773415192360055,63.01
2228.38,773.26,5,Divorced,0,24.79167241037708,46.79150751191582,58.88
1608.82,281.79,6,Widowed,0,24.77277393703755,46.693906267438614,57.01
19594.36,12735.36,2,Widowed,0,24.765946651802814,46.70075486775968,36.0
14383.07,5544.9,10,Married,1,24.74034108625128,46.73077406646422,85.42
10575.17,6188.03,1,Single,1,24.734479003950003,46.72260192351805,48.41
639.65,510.38,3,Divorced,0,24.67941926665231,46.748664685368645,66.92
11706.81,5344.99,1,Divorced,0,24.77416027376811,46.69714556844659,23.26
12668.55,2868.27,4,Divorced,0,24.807062283421622,46.78487850688133,29.06
3473.97,1380.02,8,Single,0,24.693722006781552,46.69986376107169,55.89
9505.96,2746.86,10,Single,1,24.735642882510636,46.69100484494456,81.56
13513.33,4780.43,7,Single,1,24.81557374209659,46.72830869306136,69.15
2184.97,1127.59,5,Widowed,0,24.76087425793447,46.63780688177966,65.64
11329.43,8996.11,4,Divorced,0,24.805870901510463,46.67603708025732,51.76
4868.72,1938.31,4,Widowed,1,24.777096631513317,46.75186884689791,55.92
2255.82,246.51,8,Widowed,0,24.842132929791934,46.672558980044045,64.37
9847.33,4891.36,2,Widowed,1,24.62312439220896,46.74719247723768,49.87
14385.1,11459.92,10,Married,0,24.864125559075543,46.799947317646975,81.87
16155.65,7457.52,8,Single,1,24.784582970763733,46.7134181907184,78.46
579.1,247.78,7,Divorced,0,24.814456129831868,46.68932269001478,72.11
14140.51,2167.29,6,Single,1,24.79791788846781,46.76327350795833,56.13
1172.85,317.24,9,Single,0,24.827110495374946,46.875983001945556,75.82
17302.68,13819.89,10,Married,1,24.79372079835894,46.71255181871462,100.0
10523.01,4954.75,8,Single,1,24.7728212843904,46.649546204755545,78.83
9409.54,6801.74,5,Married,1,24.739364343445548,46.717535878094345,73.91
1585.09,861.69,2,Widowed,0,24.747895580103272,46.745617743601684,51.74
16971.05,6278.74,2,Divorced,0,24.73297900338089,46.79405153336622,24.8
18089.1,6656.68,9,Single,0,24.77411035324591,46.73753498394307,59.72
1250.19,561.68,6,Married,0,24.757705264174355,46.74575953419295,67.97
15201.85,6296.06,9,Widowed,1,24.81535491323338,46.69464348921446,81.57
8266.28,3477.99,7,Widowed,1,24.741194175546237,46.72281369856117,71.83
3307.97,2497.4,4,Single,0,24.70680645382634,46.69703710701393,50.2
4587.72,432.02,6,Widowed,0,24.750288956322766,46.781719459035635,33.77
9747.95,715.38,2,Divorced,1,24.787228066450098,46.74767949556838,32.94
11411.47,549.5,8,Widowed,0,24.8166448981084,46.731131410580026,41.93
13758.06,2150.58,5,Divorced,0,24.793623242496444,46.73283891235337,31.25
6781.36,2820.05,6,Single,0,24.78736811746998,46.70886206711942,46.63
15474.25,1216.25,5,Divorced,0,24.65215914208618,46.731286041890684,28.14
16306.63,11448.98,9,Widowed,0,24.845237406804998,46.78431077011208,73.08
7349.67,1862.54,4,Single,0,24.822369874229558,46.79980653609031,30.14
16241.21,2832.59,1,Widowed,1,24.778532879548074,46.74786578537028,31.98
8253.29,3607.34,10,Married,1,24.743217405228283,46.72219635719865,87.48
6140.45,492.91,2,Married,0,24.804888557488557,46.79819422185844,13.21
15201.99,2722.8,2,Widowed,0,24.76712768621595,46.71549053675743,17.16
1013.58,358.67,5,Married,1,24.77412639794283,46.76806033744646,79.15
4627.15,1179.78,7,Single,0,24.701907259193323,46.62319095234314,45.2
19115.56,11706.37,5,Divorced,1,24.74657315752542,46.67696437870429,69.5
12565.79,8019.17,2,Married,0,24.748692990117636,46.730610984059126,35.53
9767.47,7526.64,4,Widowed,0,24.75143757954885,46.810623376723534,50.82
3641.19,2270.79,5,Widowed,1,24.790437238230115,46.75302371798054,69.95
19523.16,7928.24,4,Single,0,24.80521035720217,46.68105834411096,36.24
6569.57,1564.1,9,Single,0,24.826055589371013,46.734211785673224,54.52
15830.41,7966.01,7,Widowed,0,24.807624030862062,46.68440713834799,55.13
17526.13,10175.87,10,Single,1,24.6964120616992,46.77889448290125,93.22
5376.77,266.14,4,Divorced,1,24.792920476304875,46.69289742228212,41.98
2235.85,1240.94,7,Divorced,0,24.730616845936265,46.79427173922074,77.2
2554.63,1402.25,4,Divorced,1,24.714629405356636,46.8201336476628,81.96
8860.05,6547.33,6,Married,1,24.729068963267608,46.76991959628042,79.56
14146.89,5724.44,7,Divorced,0,24.75766907621255,46.76815937155412,51.19
15422.7,11336.68,6,Widowed,1,24.74689429989429,46.729860354696385,79.4
6870.42,3387.83,3,Divorced,1,24.776145958769785,46.687890627210926,54.72
3708.68,2271.71,3,Widowed,0,24.811141217271008,46.71233932167642,39.5
16149.61,3776.25,1,Widowed,1,24.762670004233,46.68828253126957,34.35
3659.24,538.73,9,Widowed,0,24.645983317060235,46.72844861186999,50.89
13598.36,2765.91,4,Single,0,24.894730771080646,46.7772302143949,28.14
17633.32,7629.36,10,Single,0,24.77313698101328,46.72485545853959,67.31
9574.57,2413.22,3,Widowed,1,24.775223294640604,46.76535595575876,45.08
18202.43,8028.74,8,Widowed,1,24.71505935923456,46.79371608473344,77.64
15657.97,4084.23,10,Single,1,24.809869065772062,46.773909286285395,80.43
7397.06,5387.69,6,Single,1,24.796023786940488,46.7389808328847,79.13
11641.92,885.1,1,Married,1,24.80774306179834,46.767590706687066,28.04
19627.49,3620.24,6,Widowed,1,24.75639796445295,46.70931991135515,57.38
5092.45,2669.06,10,Married,0,24.7791928147631,46.81545100757476,70.96
3785.6,818.41,5,Divorced,0,24.712144646217304,46.66462373671238,33.65
10931.07,6014.04,10,Widowed,1,24.782338042061827,46.740544385092804,92.01
1211.25,825.32,1,Married,0,24.78276708321852,46.75019765989543,52.26
14315.97,236.12,7,Divorced,1,24.76293988726826,46.8124931719301,55.66
8164.89,4024.23,7,Single,1,24.694054801076174,46.696575148760985,74.71
9322.4,3971.01,4,Single,1,24.768937261992548,46.65584055944229,57.04
19733.6,3016.88,10,Widowed,0,24.765307279778398,46.8210735082864,56.12
8663.91,4894.89,7,Widowed,0,24.7751443244148,46.74953504528593,57.6
7582.66,3742.8,2,Married,1,24.711091761741372,46.70718192959803,49.74
16481.5,4971.78,9,Divorced,1,24.755340180983804,46.72211424516219,77.07
9651.75,561.79,5,Married,1,24.83818218975019,46.76588455303626,47.33
18548.38,1844.05,4,Single,0,24.71852710215315,46.7503252389216,23.98
5288.43,4069.01,6,Divorced,0,24.79901108742484,46.79500745192606,60.78
14848.81,8862.49,9,Single,1,24.85312703432842,46.687245290408605,88.87
13574.25,3490.56,8,Married,1,24.733557124439482,46.67512110705427,70.29
16348.67,12748.96,9,Married,1,24.762399007044653,46.76131791872232,96.19
2537.81,1400.74,4,Divorced,1,24.823466725829455,46.734202448817875,82.08
9826.84,5266.92,7,Divorced,1,24.758107623837258,46.74558789961244,76.44
2601.0,356.08,1,Divorced,0,24.7323428549185,46.842476936084736,30.48
11028.91,2789.29,1,Widowed,0,24.6937169486441,46.74723702894479,15.12
4528.94,2348.15,5,Single,0,24.875280310961482,46.738339992228,45.74
3124.33,1272.88,1,Married,0,24.764598048249926,46.72012772885948,21.3
16523.07,8494.19,7,Divorced,1,24.765080415911882,46.80664242373383,75.56
3292.96,1727.25,5,Single,0,24.663506904433525,46.814671685064816,45.98
10702.66,4067.63,7,Single,1,24.702902142377493,46.72466738353828,70.2
16368.24,2448.91,9,Single,1,24.75263777898507,46.76742766348853,70.98
2348.55,1243.58,10,Single,1,24.69419378240581,46.7611086333041,100.0
14799.46,11240.44,4,Widowed,1,24.875315481164343,46.66984129977036,70.38
4616.3,2996.08,3,Widowed,0,24.78358530838052,46.70490089111017,40.96
15208.83,10157.35,6,Married,0,24.795394360309654,46.73895738887079,56.71
6505.14,3848.36,7,Divorced,0,24.742025654547785,46.76239361424356,58.66
13393.13,8615.03,5,Single,0,24.864317405489338,46.72845481041364,50.73
6455.03,2010.92,9,Single,0,24.810087897107408,46.67333635210644,57.46
5316.54,1141.65,5,Divorced,1,24.7262781811591,46.76162031389402,53.59
16473.67,710.56,8,Married,0,24.8483058014268,46.75578066743928,41.73
8322.76,2565.96,4,Widowed,1,24.758447098473845,46.73796457027117,52.33
6508.56,573.46,8,Single,0,24.711579613301513,46.76822576631777,43.52
18337.57,14542.61,1,Widowed,0,24.81821665311617,46.71539548335834,36.72
4175.99,1545.97,4,Divorced,1,24.750597892612024,46.751293911482605,54.81
